,state,year,quater,pincode,registered_users
6824,sikkim,2023,3,737132,23137
6825,sikkim,2023,3,737126,20857
6826,sikkim,2023,3,737135,20546
6827,sikkim,2023,3,737113,16014
6828,sikkim,2023,3,737121,13773
6829,sikkim,2023,3,737120,12857
6830,sikkim,2023,3,737103,10993
6831,tamil-nadu,2018,1,600100,19254
6832,tamil-nadu,2018,1,602105,17170
6833,tamil-nadu,2018,1,641602,17139
6834,tamil-nadu,2018,1,635109,16386
6835,tamil-nadu,2018,1,600042,16188
6836,tamil-nadu,2018,1,600003,16113
6837,tamil-nadu,2018,1,600119,15020
6838,tamil-nadu,2018,1,600056,14894
6839,tamil-nadu,2018,1,600053,13947
6840,tamil-nadu,2018,1,600097,13934
6841,tamil-nadu,2018,2,600100,26004
6842,tamil-nadu,2018,2,641602,24485
6843,tamil-nadu,2018,2,602105,23885
6844,tamil-nadu,2018,2,635109,23421
6845,tamil-nadu,2018,2,600042,21630
6846,tamil-nadu,2018,2,600003,21275
6847,tamil-nadu,2018,2,600056,20493
6848,tamil-nadu,2018,2,600119,19870
6849,tamil-nadu,2018,2,635126,19632
6850,tamil-nadu,2018,2,600053,19366
6851,tamil-nadu,2018,3,600100,32407
6852,tamil-nadu,2018,3,641602,32062
6853,tamil-nadu,2018,3,602105,30685
6854,tamil-nadu,2018,3,635109,30342
6855,tamil-nadu,2018,3,600042,27281
6856,tamil-nadu,2018,3,600056,25710
6857,tamil-nadu,2018,3,635126,25446
6858,tamil-nadu,2018,3,600119,25310
6859,tamil-nadu,2018,3,600003,25211
6860,tamil-nadu,2018,3,600053,24350
6861,tamil-nadu,2018,4,600100,42866
6862,tamil-nadu,2018,4,641602,41636
6863,tamil-nadu,2018,4,602105,40337
6864,tamil-nadu,2018,4,635109,39553
6865,tamil-nadu,2018,4,600042,35139
6866,tamil-nadu,2018,4,600056,34394
6867,tamil-nadu,2018,4,635126,33327
6868,tamil-nadu,2018,4,600119,32763
6869,tamil-nadu,2018,4,600053,32652
6870,tamil-nadu,2018,4,600003,31780
6871,tamil-nadu,2019,1,600100,51245
6872,tamil-nadu,2019,1,641602,49716
6873,tamil-nadu,2019,1,602105,48656
6874,tamil-nadu,2019,1,635109,48062
6875,tamil-nadu,2019,1,600042,41510
6876,tamil-nadu,2019,1,600056,41450
6877,tamil-nadu,2019,1,635126,40399
6878,tamil-nadu,2019,1,600053,39199
6879,tamil-nadu,2019,1,600119,38537
6880,tamil-nadu,2019,1,600003,38221
6881,tamil-nadu,2019,2,600100,59144
6882,tamil-nadu,2019,2,641602,58046
6883,tamil-nadu,2019,2,635109,56022
6884,tamil-nadu,2019,2,602105,55771
6885,tamil-nadu,2019,2,600003,51153
6886,tamil-nadu,2019,2,600056,48134
6887,tamil-nadu,2019,2,635126,47157
6888,tamil-nadu,2019,2,600042,47069
6889,tamil-nadu,2019,2,600053,45586
6890,tamil-nadu,2019,2,600116,43913
6891,tamil-nadu,2019,3,641602,66075
6892,tamil-nadu,2019,3,600100,65467
6893,tamil-nadu,2019,3,635109,63628
6894,tamil-nadu,2019,3,602105,62631
6895,tamil-nadu,2019,3,600003,60506
6896,tamil-nadu,2019,3,600056,54402
6897,tamil-nadu,2019,3,635126,53597
6898,tamil-nadu,2019,3,600042,51880
6899,tamil-nadu,2019,3,600053,50908
6900,tamil-nadu,2019,3,600116,49401
6901,tamil-nadu,2019,4,641602,75544
6902,tamil-nadu,2019,4,600100,72286
6903,tamil-nadu,2019,4,635109,72159
6904,tamil-nadu,2019,4,602105,70089
6905,tamil-nadu,2019,4,600003,67897
6906,tamil-nadu,2019,4,600056,60936
6907,tamil-nadu,2019,4,635126,60812
6908,tamil-nadu,2019,4,600042,56848
6909,tamil-nadu,2019,4,600053,56622
6910,tamil-nadu,2019,4,600116,55253
6911,tamil-nadu,2020,1,641602,85509
6912,tamil-nadu,2020,1,635109,80309
6913,tamil-nadu,2020,1,600100,78806
6914,tamil-nadu,2020,1,602105,77276
6915,tamil-nadu,2020,1,600003,74485
6916,tamil-nadu,2020,1,635126,67464
6917,tamil-nadu,2020,1,600056,67263
6918,tamil-nadu,2020,1,600053,62400
6919,tamil-nadu,2020,1,600042,61417
6920,tamil-nadu,2020,1,600116,60816
6921,tamil-nadu,2020,2,641602,95158
6922,tamil-nadu,2020,2,635109,87458
6923,tamil-nadu,2020,2,600100,83667
6924,tamil-nadu,2020,2,602105,82779
6925,tamil-nadu,2020,2,600003,77789
6926,tamil-nadu,2020,2,635126,73063
6927,tamil-nadu,2020,2,600056,72281
6928,tamil-nadu,2020,2,600053,67058
6929,tamil-nadu,2020,2,600116,65439
6930,tamil-nadu,2020,2,600042,64796
6931,tamil-nadu,2020,3,641602,107812
6932,tamil-nadu,2020,3,635109,97699
6933,tamil-nadu,2020,3,602105,90254
6934,tamil-nadu,2020,3,600100,90250
6935,tamil-nadu,2020,3,600003,81870
6936,tamil-nadu,2020,3,635126,80964
6937,tamil-nadu,2020,3,600056,78968
6938,tamil-nadu,2020,3,600053,73528
6939,tamil-nadu,2020,3,600116,71557
6940,tamil-nadu,2020,3,600042,69297
6941,tamil-nadu,2020,4,641602,121857
6942,tamil-nadu,2020,4,635109,110280
6943,tamil-nadu,2020,4,602105,100634
6944,tamil-nadu,2020,4,600100,98526
6945,tamil-nadu,2020,4,635126,90075
6946,tamil-nadu,2020,4,600003,87638
6947,tamil-nadu,2020,4,600056,87572
6948,tamil-nadu,2020,4,600053,81716
6949,tamil-nadu,2020,4,600116,79368
6950,tamil-nadu,2020,4,600042,75433
6951,tamil-nadu,2021,1,641602,132560
6952,tamil-nadu,2021,1,635109,119256
6953,tamil-nadu,2021,1,602105,109002
6954,tamil-nadu,2021,1,600100,105601
6955,tamil-nadu,2021,1,635126,97362
6956,tamil-nadu,2021,1,600056,94311
6957,tamil-nadu,2021,1,600003,93539
6958,tamil-nadu,2021,1,600053,88146
6959,tamil-nadu,2021,1,600116,85493
6960,tamil-nadu,2021,1,600042,80853
6961,tamil-nadu,2021,2,641602,141899
6962,tamil-nadu,2021,2,635109,127444
6963,tamil-nadu,2021,2,602105,116613
6964,tamil-nadu,2021,2,600100,112485
6965,tamil-nadu,2021,2,635126,103999
6966,tamil-nadu,2021,2,600056,100579
6967,tamil-nadu,2021,2,600003,99585
6968,tamil-nadu,2021,2,600053,94042
6969,tamil-nadu,2021,2,600116,91189
6970,tamil-nadu,2021,2,600042,86035
6971,tamil-nadu,2021,3,641602,152392
6972,tamil-nadu,2021,3,635109,136599
6973,tamil-nadu,2021,3,602105,125331
6974,tamil-nadu,2021,3,600100,120046
6975,tamil-nadu,2021,3,635126,111400
6976,tamil-nadu,2021,3,600056,107501
6977,tamil-nadu,2021,3,600003,106261
6978,tamil-nadu,2021,3,600053,100637
6979,tamil-nadu,2021,3,600116,97574
6980,tamil-nadu,2021,3,600042,91756
6981,tamil-nadu,2021,4,641602,162911
6982,tamil-nadu,2021,4,635109,145634
6983,tamil-nadu,2021,4,602105,133972
6984,tamil-nadu,2021,4,600100,127705
6985,tamil-nadu,2021,4,635126,118854
6986,tamil-nadu,2021,4,600056,114499
6987,tamil-nadu,2021,4,600003,113049
6988,tamil-nadu,2021,4,600053,107237
6989,tamil-nadu,2021,4,600116,103946
6990,tamil-nadu,2021,4,600042,97578
6991,tamil-nadu,2022,1,641602,172812
6992,tamil-nadu,2022,1,635109,154260
6993,tamil-nadu,2022,1,602105,142269
6994,tamil-nadu,2022,1,600100,134860
6995,tamil-nadu,2022,1,635126,125806
6996,tamil-nadu,2022,1,600056,121108
6997,tamil-nadu,2022,1,600003,119226
6998,tamil-nadu,2022,1,600053,113418
6999,tamil-nadu,2022,1,600116,109830
7000,tamil-nadu,2022,1,600042,102844
7001,tamil-nadu,2022,2,641602,182250
7002,tamil-nadu,2022,2,635109,162465
7003,tamil-nadu,2022,2,602105,150085
7004,tamil-nadu,2022,2,600100,141741
7005,tamil-nadu,2022,2,635126,132473
7006,tamil-nadu,2022,2,600056,127333
7007,tamil-nadu,2022,2,600003,125101
7008,tamil-nadu,2022,2,600053,119247
7009,tamil-nadu,2022,2,600116,115418
7010,tamil-nadu,2022,2,600042,107903
7011,tamil-nadu,2022,3,641602,192242
7012,tamil-nadu,2022,3,635109,170986
7013,tamil-nadu,2022,3,602105,158440
7014,tamil-nadu,2022,3,600100,148795
7015,tamil-nadu,2022,3,635126,139569
7016,tamil-nadu,2022,3,600056,133858
7017,tamil-nadu,2022,3,600003,131177
7018,tamil-nadu,2022,3,600053,125379
7019,tamil-nadu,2022,3,600116,121335
7020,tamil-nadu,2022,3,600042,113181
7021,tamil-nadu,2022,4,641602,202276
7022,tamil-nadu,2022,4,635109,179344
7023,tamil-nadu,2022,4,602105,166520
7024,tamil-nadu,2022,4,600100,155909
7025,tamil-nadu,2022,4,635126,146590
7026,tamil-nadu,2022,4,600056,140407
7027,tamil-nadu,2022,4,600003,137459
7028,tamil-nadu,2022,4,600053,131493
7029,tamil-nadu,2022,4,600116,127254
7030,tamil-nadu,2022,4,600042,118508
7031,tamil-nadu,2023,1,641602,211679
7032,tamil-nadu,2023,1,635109,187515
7033,tamil-nadu,2023,1,602105,174479
7034,tamil-nadu,2023,1,600100,162700
7035,tamil-nadu,2023,1,635126,153358
7036,tamil-nadu,2023,1,600056,146708
7037,tamil-nadu,2023,1,600003,143494
7038,tamil-nadu,2023,1,600053,137388
7039,tamil-nadu,2023,1,600116,132880
7040,tamil-nadu,2023,1,600042,123688
7041,tamil-nadu,2023,2,641602,220199
7042,tamil-nadu,2023,2,635109,194551
7043,tamil-nadu,2023,2,602105,181447
7044,tamil-nadu,2023,2,600100,168451
7045,tamil-nadu,2023,2,635126,159122
7046,tamil-nadu,2023,2,600056,152028
7047,tamil-nadu,2023,2,600003,148553
7048,tamil-nadu,2023,2,600053,142356
7049,tamil-nadu,2023,2,600116,137703
7050,tamil-nadu,2023,2,600042,127865
7051,tamil-nadu,2023,3,641602,228811
7052,tamil-nadu,2023,3,635109,202156
7053,tamil-nadu,2023,3,602105,188951
7054,tamil-nadu,2023,3,600100,174659
7055,tamil-nadu,2023,3,635126,165334
7056,tamil-nadu,2023,3,600056,157776
7057,tamil-nadu,2023,3,600003,153839
7058,tamil-nadu,2023,3,600053,147707
7059,tamil-nadu,2023,3,600116,142908
7060,tamil-nadu,2023,3,600042,132448
7061,telangana,2018,1,500072,105012
7062,telangana,2018,1,505001,55361
7063,telangana,2018,1,500018,50431
7064,telangana,2018,1,500081,45422
7065,telangana,2018,1,500039,44050
7066,telangana,2018,1,500016,44047
7067,telangana,2018,1,500032,43828
7068,telangana,2018,1,500055,41831
7069,telangana,2018,1,502032,41008
7070,telangana,2018,1,500037,39329
7071,telangana,2018,2,500072,129543
7072,telangana,2018,2,505001,69318
7073,telangana,2018,2,500018,63870
7074,telangana,2018,2,500081,56358
7075,telangana,2018,2,500039,55613
7076,telangana,2018,2,500016,55227
7077,telangana,2018,2,500032,54696
7078,telangana,2018,2,500055,53532
7079,telangana,2018,2,502032,50926
7080,telangana,2018,2,500037,49738
7081,telangana,2018,3,500072,152034
7082,telangana,2018,3,505001,80561
7083,telangana,2018,3,500018,77041
7084,telangana,2018,3,500081,67378
7085,telangana,2018,3,500016,66636
7086,telangana,2018,3,500032,66180
7087,telangana,2018,3,500039,65591
7088,telangana,2018,3,500055,64310
7089,telangana,2018,3,500008,59887
7090,telangana,2018,3,500037,59560
7091,telangana,2018,4,500072,188465
7092,telangana,2018,4,500018,99797
7093,telangana,2018,4,505001,98937
7094,telangana,2018,4,500016,83751
7095,telangana,2018,4,500081,83424
7096,telangana,2018,4,500055,82804
7097,telangana,2018,4,500039,82675
7098,telangana,2018,4,500032,82107
7099,telangana,2018,4,500008,77897
7100,telangana,2018,4,500037,77674
7101,telangana,2019,1,500072,221180
7102,telangana,2019,1,500018,122206
7103,telangana,2019,1,505001,117965
7104,telangana,2019,1,500055,101115
7105,telangana,2019,1,500039,99557
7106,telangana,2019,1,500016,98286
7107,telangana,2019,1,500081,96365
7108,telangana,2019,1,500008,95864
7109,telangana,2019,1,500032,95389
7110,telangana,2019,1,500037,94815
7111,telangana,2019,2,500072,242007
7112,telangana,2019,2,500018,136968
7113,telangana,2019,2,505001,132856
7114,telangana,2019,2,500055,113344
7115,telangana,2019,2,500039,110276
7116,telangana,2019,2,500008,109098
7117,telangana,2019,2,500016,107543
7118,telangana,2019,2,500037,105786
7119,telangana,2019,2,500081,104692
7120,telangana,2019,2,500032,104250
7121,telangana,2019,3,500072,261019
7122,telangana,2019,3,500018,151140
7123,telangana,2019,3,505001,147716
7124,telangana,2019,3,500055,125011
7125,telangana,2019,3,500008,122840
7126,telangana,2019,3,500039,120841
7127,telangana,2019,3,500037,116709
7128,telangana,2019,3,500016,116204
7129,telangana,2019,3,500032,112642
7130,telangana,2019,3,500081,112128
7131,telangana,2019,4,500072,279498
7132,telangana,2019,4,500018,165518
7133,telangana,2019,4,505001,163234
7134,telangana,2019,4,500055,137330
7135,telangana,2019,4,500008,136530
7136,telangana,2019,4,500039,131225
7137,telangana,2019,4,500037,127455
7138,telangana,2019,4,500016,124539
7139,telangana,2019,4,500032,120627
7140,telangana,2019,4,502032,119900
7141,telangana,2020,1,500072,296003
7142,telangana,2020,1,500018,179037
7143,telangana,2020,1,505001,177789
7144,telangana,2020,1,500008,150197
7145,telangana,2020,1,500055,148821
7146,telangana,2020,1,500039,140426
7147,telangana,2020,1,500037,137674
7148,telangana,2020,1,500016,131969
7149,telangana,2020,1,502032,128750
7150,telangana,2020,1,500032,127812
7151,telangana,2020,2,500072,309469
7152,telangana,2020,2,505001,191796
7153,telangana,2020,2,500018,190988
7154,telangana,2020,2,500008,161851
7155,telangana,2020,2,500055,158980
7156,telangana,2020,2,500039,148574
7157,telangana,2020,2,500037,147485
7158,telangana,2020,2,502032,137595
7159,telangana,2020,2,500016,137551
7160,telangana,2020,2,506002,135673
7161,telangana,2020,3,500072,328018
7162,telangana,2020,3,505001,207595
7163,telangana,2020,3,500018,206235
7164,telangana,2020,3,500008,177153
7165,telangana,2020,3,500055,171640
7166,telangana,2020,3,500039,159071
7167,telangana,2020,3,500037,158992
7168,telangana,2020,3,502032,148439
7169,telangana,2020,3,506002,146501
7170,telangana,2020,3,500016,145433
7171,telangana,2020,4,500072,350832
7172,telangana,2020,4,505001,224585
7173,telangana,2020,4,500018,223960
7174,telangana,2020,4,500008,196413
7175,telangana,2020,4,500055,185974
7176,telangana,2020,4,500037,172249
7177,telangana,2020,4,500039,170938
7178,telangana,2020,4,502032,160918
7179,telangana,2020,4,506002,158383
7180,telangana,2020,4,500013,157587
7181,telangana,2021,1,500072,375272
7182,telangana,2021,1,505001,240644
7183,telangana,2021,1,500018,240435
7184,telangana,2021,1,500008,211989
7185,telangana,2021,1,500055,200132
7186,telangana,2021,1,500037,185174
7187,telangana,2021,1,500039,183186
7188,telangana,2021,1,502032,172567
7189,telangana,2021,1,506002,169755
7190,telangana,2021,1,500013,169256
7191,telangana,2021,2,500072,398987
7192,telangana,2021,2,505001,256261
7193,telangana,2021,2,500018,255966
7194,telangana,2021,2,500008,225800
7195,telangana,2021,2,500055,213471
7196,telangana,2021,2,500037,197484
7197,telangana,2021,2,500039,195017
7198,telangana,2021,2,502032,183754
7199,telangana,2021,2,506002,180657
7200,telangana,2021,2,500013,180244
7201,telangana,2021,3,500072,425197
7202,telangana,2021,3,505001,273576
7203,telangana,2021,3,500018,273534
7204,telangana,2021,3,500008,241011
7205,telangana,2021,3,500055,228448
7206,telangana,2021,3,500037,211348
7207,telangana,2021,3,500039,208214
7208,telangana,2021,3,502032,196266
7209,telangana,2021,3,506002,193005
7210,telangana,2021,3,500013,192437
7211,telangana,2021,4,500072,451595
7212,telangana,2021,4,500018,290965
7213,telangana,2021,4,505001,290945
7214,telangana,2021,4,500008,256260
7215,telangana,2021,4,500055,243565
7216,telangana,2021,4,500037,225355
7217,telangana,2021,4,500039,221494
7218,telangana,2021,4,502032,208820
7219,telangana,2021,4,506002,205418
7220,telangana,2021,4,500013,204597
7221,telangana,2022,1,500072,476073
7222,telangana,2022,1,505001,307339
7223,telangana,2022,1,500018,307198
7224,telangana,2022,1,500008,270516
7225,telangana,2022,1,500055,257896
7226,telangana,2022,1,500037,238487
7227,telangana,2022,1,500039,233903
7228,telangana,2022,1,502032,220570
7229,telangana,2022,1,506002,217091
7230,telangana,2022,1,500013,215918
7231,telangana,2022,2,500072,499269
7232,telangana,2022,2,505001,322881
7233,telangana,2022,2,500018,322687
7234,telangana,2022,2,500008,283921
7235,telangana,2022,2,500055,271404
7236,telangana,2022,2,500037,251090
7237,telangana,2022,2,500039,245702
7238,telangana,2022,2,502032,231698
7239,telangana,2022,2,506002,228268
7240,telangana,2022,2,500013,226654
7241,telangana,2022,3,500072,523196
7242,telangana,2022,3,505001,339255
7243,telangana,2022,3,500018,338708
7244,telangana,2022,3,500008,297749
7245,telangana,2022,3,500055,285477
7246,telangana,2022,3,500037,264160
7247,telangana,2022,3,500039,257830
7248,telangana,2022,3,502032,243213
7249,telangana,2022,3,506002,239974
7250,telangana,2022,3,500013,237793
7251,telangana,2022,4,500072,547282
7252,telangana,2022,4,505001,355528
7253,telangana,2022,4,500018,354983
7254,telangana,2022,4,500008,311735
7255,telangana,2022,4,500055,299618
7256,telangana,2022,4,500037,277467
7257,telangana,2022,4,500039,270128
7258,telangana,2022,4,502032,254815
7259,telangana,2022,4,506002,251886
7260,telangana,2022,4,500013,249027
7261,telangana,2023,1,500072,570652
7262,telangana,2023,1,505001,371132
7263,telangana,2023,1,500018,370648
7264,telangana,2023,1,500008,325126
7265,telangana,2023,1,500055,313173
7266,telangana,2023,1,500037,290149
7267,telangana,2023,1,500039,281889
7268,telangana,2023,1,502032,265962
7269,telangana,2023,1,506002,263096
7270,telangana,2023,1,500013,259941
7271,telangana,2023,2,500072,589156
7272,telangana,2023,2,505001,384152
7273,telangana,2023,2,500018,383392
7274,telangana,2023,2,500008,336097
7275,telangana,2023,2,500055,324513
7276,telangana,2023,2,500037,300809
7277,telangana,2023,2,500039,291440
7278,telangana,2023,2,502032,275017
7279,telangana,2023,2,506002,272675
7280,telangana,2023,2,500013,268682
7281,telangana,2023,3,500072,609887
7282,telangana,2023,3,505001,398822
7283,telangana,2023,3,500018,397544
7284,telangana,2023,3,500008,348271
7285,telangana,2023,3,500055,336960
7286,telangana,2023,3,500037,312353
7287,telangana,2023,3,500039,302139
7288,telangana,2023,3,502032,285047
7289,telangana,2023,3,506002,283154
7290,telangana,2023,3,500013,278523
7291,tripura,2018,1,799001,5309
7292,tripura,2018,1,799003,3658
7293,tripura,2018,1,799006,2495
7294,tripura,2018,1,799007,2179
7295,tripura,2018,1,799002,2177
7296,tripura,2018,1,799004,1852
7297,tripura,2018,1,799114,1733
7298,tripura,2018,1,799102,1720
7299,tripura,2018,1,799155,1491
7300,tripura,2018,1,799205,1320
7301,tripura,2018,2,799001,7739
7302,tripura,2018,2,799003,5560
7303,tripura,2018,2,799006,3607
7304,tripura,2018,2,799002,3184
7305,tripura,2018,2,799007,3184
7306,tripura,2018,2,799004,2819
7307,tripura,2018,2,799114,2609
7308,tripura,2018,2,799102,2582
7309,tripura,2018,2,799155,2382
7310,tripura,2018,2,799205,2016
7311,tripura,2018,3,799001,10116
7312,tripura,2018,3,799003,7364
7313,tripura,2018,3,799006,4766
7314,tripura,2018,3,799002,4214
7315,tripura,2018,3,799007,4058
7316,tripura,2018,3,799155,3959
7317,tripura,2018,3,799004,3792
7318,tripura,2018,3,799102,3730
7319,tripura,2018,3,799114,3713
7320,tripura,2018,3,799205,2889
7321,tripura,2018,4,799001,12625
7322,tripura,2018,4,799003,9212
7323,tripura,2018,4,799006,6036
7324,tripura,2018,4,799002,5315
7325,tripura,2018,4,799155,5088
7326,tripura,2018,4,799007,5022
7327,tripura,2018,4,799102,4865
7328,tripura,2018,4,799114,4862
7329,tripura,2018,4,799004,4839
7330,tripura,2018,4,799205,3760
7331,tripura,2019,1,799001,14805
7332,tripura,2019,1,799003,10956
7333,tripura,2019,1,799006,7047
7334,tripura,2019,1,799002,6123
7335,tripura,2019,1,799155,5854
7336,tripura,2019,1,799114,5790
7337,tripura,2019,1,799102,5778
7338,tripura,2019,1,799007,5767
7339,tripura,2019,1,799004,5621
7340,tripura,2019,1,799205,4515
7341,tripura,2019,2,799001,16798
7342,tripura,2019,2,799003,13483
7343,tripura,2019,2,799006,8140
7344,tripura,2019,2,799002,7125
7345,tripura,2019,2,799102,6905
7346,tripura,2019,2,799114,6796
7347,tripura,2019,2,799155,6631
7348,tripura,2019,2,799004,6606
7349,tripura,2019,2,799007,6544
7350,tripura,2019,2,799205,5381
7351,tripura,2019,3,799001,18755
7352,tripura,2019,3,799003,15422
7353,tripura,2019,3,799006,9187
7354,tripura,2019,3,799002,8029
7355,tripura,2019,3,799102,7680
7356,tripura,2019,3,799114,7570
7357,tripura,2019,3,799004,7391
7358,tripura,2019,3,799007,7245
7359,tripura,2019,3,799155,7186
7360,tripura,2019,3,799205,6016
7361,tripura,2019,4,799001,20197
